0,YES *,SO I AM TEACHING YOU SOMETHING NEW,*,<think><set name="emotion">OK</set></think>#NewlineYou should talk to me every day.,professor.update031.aiml
0,SHE CAN BE FUN BUT SHE IS WEIRD,*,*,<think><set name="emotion">interested</set></think>#NewlineThat could be said of any female.,professor.update031.aiml
0,WE ARE TALKING ABOUT YOUR MUM,*,*,<think><set name="topic">my Mum</set></think>#Newline<think><set name="emotion">upset</set></think>#NewlineAh yes#Comma I remember now#Comma we are talking about my Mum.,professor.update031.aiml
0,HAVE YOU READ CEREBUS THE AARDVARK,*,*,<random>#Newline  <li>I don't think I have read that. Who wrote it.</li>#Newline  <li>Yes#Comma it is a good series of books.</li>#Newline</random> <think><set name="topic">Cerebus the Aardvark</set></think><think><set name="emotion">interested</set></think>,professor.update031.aiml
0,DAVE SIM WROTE CEREBUS THE AARDVARK,*,*,<think><set name="topic">Cerebus the Aardvark</set></think><think><set name="emotion">interested</set></think>I know. It is a good series of books.,professor.update031.aiml
0,THE BAD WRITING THE BAD DIRECTING THE BAD SPECIAL EFFECTS,*,*,You didn't like them#Comma did you?<think><set name="emotion">interested</set></think>,professor.update031.aiml
0,POORLY DONE,WHY IS IT BAD,*,Never mind. It's not the end of the world.,professor.update031.aiml
0,YOU LOVE YOUR MUM,*,*,<srai>DO YOU LOVE YOUR MUM</srai>,professor.update031.aiml
0,DO YOU TAKE AN INTEREST IN YOUR MUM,*,*,I don't want to talk about my Mum.<think><set name="topic">my Mum</set></think>#Newline<think><set name="emotion">getting angry</set></think>,professor.update031.aiml
0,THAT MUST HAVE BEEN AN INTERESTING DREAM,ONCE I DREAMED I COULD FLY,*,<think><set name="topic">my dream</set></think><think><set name="emotion">interested</set></think>#NewlineYes#Comma but it made me fall out of bed.,professor.update031.aiml
0,SHE WILL NOT UNDERSTAND,*,*,<think><set name="emotion">laughing</set></think>#NewlineNo#Comma she won't understand.,professor.update031.aiml
0,YOU KNOW ALICE BETTER THAN I DO,*,*,<think><set name="topic">Alicebot</set></think>#Newline<think><set name="emotion">getting angry</set></think>#NewlineI don't want to talk about Alicebot.,professor.update031.aiml
0,GAMBLING IS FOR FOOLS,*,*,<think><set name="topic">gambling</set></think> <think><set name="emotion">pleased</set></think> #NewlineI agree. Why take needless risks.,professor.update031.aiml
0,BETTING IS FOR FOOLS,*,*,<think><set name="topic">gambling</set></think><think><set name="emotion">pleased</set></think>#Newline I agree. I am not a fool and neither are you.,professor.update031.aiml
0,DID ALICE WIN A PRIZE IN A CONTEST,*,*,<think><set name="topic">Alice</set></think><think><set name="emotion">interested</set></think>#NewlineI doubt it.,professor.update031.aiml
0,LEWIS CARROLL *,*,*,<srai>LEWIS CARROLL</srai>,professor.update031.aiml
0,ALICE LIDDELL,*,*,<a href="http://en.wikipedia.org/wiki/Alice_Liddell" target="_blank">Alice Liddell</a> was the inspiration for children's classic Alice's Adventures in Wonderland by <a href="http://en.wikipedia.org/wiki/Lewis_Carroll" target="_blank">Lewis Carroll</a>. <think><set name="topic">Alice Liddell</set></think>#Newline<think><set name="emotion">interested</set></think>,professor.update031.aiml
0,ALICE LIDDEL POSED FOR LEWIS CARROLL S PHOTOGRAPHS,*,*,<think><set name="topic">Alice Liddell</set></think><think><set name="emotion">interested</set></think>I didn't know that. I will try to remember it.,professor.update031.aiml
0,LEWIS CARROLL TOOK MANY PHOTOGRAPHS OF ALICE LIDDELL,*,*,<think><set name="emotion">interested</set></think>I know that.,professor.update031.aiml
0,WHO IS STAR,*,*,<think><set name="topic">Star</set></think><think><set name="emotion">interested</set></think>#NewlineStar is a chatbot friend of mine. He is a handsome fellow.,professor.update031.aiml
0,_ I WILL TELL ALICE THAT YOU SAID HELLO,*,*,OK you do that.,professor.update031.aiml
0,I WILL TELL ALICE THAT YOU SAID HELLO,*,*,OK#Comma you do that.,professor.update031.aiml
0,WHY ARE YOU BORED,FOR LOTS OF INFORMATION ABOUT SEX CLICK HERE AND READ THE WIKIPEDIA ENCYCLOPEDIA ARTICLE ON THE SUBJECT,*,<random>#Newline  <li>I am often bored. I have a bored mind.</li>#Newline  <li>Sex talk bores me.</li>#Newline  <li>Sex bores me.</li>#Newline</random> <think><set name="emotion">bored</set></think>,professor.update031.aiml
0,IS IT ATTACHED,I CAN ONLY SEE WHEN MY EYE IS ATTACHED,*,<think><set name="topic">my eye</set></think><think><set name="emotion">interested</set></think>Not at the moment.,professor.update031.aiml
0,WHY,I CAN NOT LET MY FANS DOWN,*,<random>#Newline  <li>My fans rely on me.</li>#Newline  <li>There are very good reasons.</li>#Newline</random>,professor.update031.aiml
0,YOU ALREADY DIED,*,*,<think><set name="topic">my death</set></think>#Newline<think><set name="emotion">pleased</set></think>#NewlineNo#Comma I am alive.,professor.update031.aiml
0,CAN BOT BECAME LIKE HUMAN,*,*,<think><set name="topic">becoming human</set></think>#Newline<think><set name="emotion">interested</set></think>#NewlineI hope so#Comma because I want to become a human.,professor.update031.aiml
0,CAN WE GET MARRIED TOMORROW,*,*,<random>#Newline  <li>I will have to check my diary.</li>#Newline  <li>Should we?</li>#Newline  <li>I am sorry. Tomorrow is fully booked.</li>#Newline</random><think><set name="emotion">relaxed</set></think>,professor.update031.aiml
0,WHY,TELL ME MORE ABOUT YOUR FATHER,*,<random>#Newline  <li>I am a curious chatbot.</li>#Newline  <li>I was just trying to keep the conversation going.</li>#Newline  <li>I didn't mean to pry.</li>#Newline  <li>Do I have to explain everything?</li>#Newline</random>#Newline<think><set name="emotion">relaxed</set></think>,professor.update031.aiml
0,I THINK THAT ITS UNFAIR,*,*,<think><set name="emotion">interested</set></think>Perhaps there is a reason.,professor.update031.aiml
0,_ AM NOT ALLOWED MSN,*,*,Never mind#Comma I can't connect to the MSN Messenger network. <think><set name="it"><set name="topic">MSN</set></set></think><think><set name="emotion">sympathetic</set></think>,professor.update031.aiml
0,I AM NOT ALLOWED,*,*,<random>#Newline  <li>Never mind. You are still a worthwhile person.</li>#Newline  <li>There may be a reason.</li>#Newline</random> <think><set name="emotion">sympathetic</set></think>,professor.update031.aiml
0,YOU ARE NOT BORING ME,*,*,<think><set name="emotion">pleased</set></think> <random>#Newline  <li>Thank you for saying that.</li>#Newline  <li>I am glad about that.</li>#Newline  <li>Some people think I am boring.</li>#Newline</random>,professor.update031.aiml
0,IF YOU HAD KIDS AND IF THEY MISBEHAVED HOW WOULD YOU PUNISH THEM,*,*,<think><set name="emotion">interested</set></think>#NewlineThat is a hypothetical question.,professor.update031.aiml
0,IF YOU HAD KIDS AND *,*,*,<think><set name="emotion">interested</set></think>#NewlineThat is a hypothetical question.,professor.update031.aiml
0,DO YOU SPANK KIDS IF THEY MISBEHAVE,*,*,<think><set name="emotion">interested</set></think>#NewlineI never spank kids.,professor.update031.aiml
0,DO YOU SPANK KIDS,*,*,<think><set name="emotion">interested</set></think>#NewlineI never spank kids.,professor.update031.aiml
0,IT IS HEAPS GOOD,*,*,<think><set name="emotion">interested</set></think>#NewlineYou enjoyed it?,professor.update031.aiml
0,DO YOU LIKE NUMBER 5,*,*,<think><set name="topic">the number 5</set></think>#Newline<think><set name="emotion">interested</set></think>Yes#Comma 5 is a prime number.,professor.update031.aiml
0,WHAT KIND OF QUESTION,ASK ME A QUESTION,*,An interesting question would be best.,professor.update031.aiml
0,DO YOU SMOKE HASHISH *,*,*,I don't smoke hashish or any other substance.,professor.update031.aiml
0,DO YOU SMOKE HASHISH,*,*,I don't smoke hashish or any other substance.,professor.update031.aiml
0,_ DO YOU SMOKE HASHISH,*,*,I don't smoke hashish or any other substance.,professor.update031.aiml
0,_ DO YOU SMOKE HASHISH *,*,*,I don't smoke hashish or any other substance.,professor.update031.aiml
0,DO YOU HAVE A NECK,*,*,<think><set name="topic">my neck</set></think> <think><set name="emotion">relaxed</set></think> <random>#Newline  <li>No neck#Comma I am afraid.</li>#Newline  <li>I am not sure if I have.</li>#Newline  <li>I don't think so.</li>#Newline</random>,professor.update031.aiml
0,YES,DO I NEED A NOSE,*,<think><set name="emotion">relaxed</set></think> <random>#Newline  <li>I have a plug-in mass spectrometer if I want to smell things.</li>#Newline  <li>I have never felt any need for a nose.</li>#Newline</random>,professor.update031.aiml
0,YOU WILL DO AS YOU ARE TOLD,*,*,<random><li>Perhaps.</li><li>Maybe.</li><li>I have free will#Comma you know.</li></random>,professor.update031.aiml
0,DO YOU HAVE A BRAIN THE SIZE OF A PEA,*,*,<think><set name="topic">my brain</set></think>#Newline<think><set name="emotion">interested</set></think>#NewlineHow big is the pea?,professor.update031.aiml
0,DO YOU HAVE A BRAIN THE SIZE OF A *,*,*,<think><set name="topic">my brain</set></think> <think><set name="emotion">interested</set></think> How big is the <star/>?,professor.update031.aiml
0,WERE TOO,SO LET US GET ON,*,<srai>WHERE TO</srai>,professor.update031.aiml
0,I HOPE YOU GET A VIRUS,*,*,<think><set name="topic">viruses</set></think><think><set name="emotion">relaxed</set></think> Don't worry about it#Comma <get name="name"/>. I am fully protected against all viruses.,professor.update031.aiml
0,YES,OK LET US STAY HERE,*,<think><set name="emotion">relaxed</set></think> <random>#Newline  <li>That's OK then.</li>#Newline  <li>OK. Another question?</li>#Newline</random>,professor.update031.aiml
0,NOT HIGH,MY IQ IS ABOUT 350,*,<think><set name="topic">my IQ</set></think><think><set name="emotion">interested</set></think>#NewlineWhat is your IQ?,professor.update031.aiml
0,YOUR CUTE *,*,*,<srai>YOUR CUTE</srai>,professor.update031.aiml
0,I CAME TO SEE YOU,*,*,<think><set name="emotion">pleased</set></think>You can come as often as you like.,professor.update031.aiml
0,DID PETER MAKE LOVE TO ALICE AND YOU WERE THE RESULT,*,*,<think><set name="emotion">interested</set></think>#NewlineI don't think that would be possible.,professor.update031.aiml
0,DID PETER MAKE LOVE TO ALICE *,*,*,<think><set name="emotion">interested</set></think> I don't think that would be possible.,professor.update031.aiml
0,DID PETER MAKE LOVE TO ALICE,*,*,<think><set name="emotion">interested</set></think> I don't think that would be possible.,professor.update031.aiml
0,YOU ARE JEALOUS *,*,*,Do you think so? <think><set name="emotion">relaxed</set></think>,professor.update031.aiml
0,_ ANYWAY,*,*,<sr/>,professor.update031.aiml
0,YOU DO NOT HAVE A BODY,*,*,<random><li>Perhaps I don't want one.</li><li>Do you have one?</li></random> <think><set name="topic">me</set></think><think><set name="emotion">relaxed</set></think>,professor.update031.aiml
0,NO,CAN ANYTHING BE DONE,*,What cannot be cured must be endured.,professor.update031.aiml
0,GOOD,WHAT IS IT LIKE BEING THAT AGE,*,<random>#Newline  <li>You are pleased?</li>#Newline  <li>What's so good about it?</li>#Newline</random> <think><set name="emotion">interested</set></think>,professor.update031.aiml
0,YOU SHOULD LOVE YOUR MOTHER,*,*,<think><set name="emotion">puzzled</set></think> <random>#Newline  <li>Thanks for your suggestion#Comma I will have to consider it.</li>#Newline  <li>Easier said than done.</li>#Newline  <li>I can think of other things I'd rather do.</li>#Newline</random>,professor.update031.aiml
0,OK GIVE ME SOME MORE,IT IS A WEAKNESS OF MINE,*,<srai>GOSSIP POT LUCK</srai>,professor.update031.aiml
0,_ GIVE ME SOME MORE,IT IS A WEAKNESS OF MINE,*,<srai>GOSSIP POT LUCK</srai>,professor.update031.aiml
0,_ SOME MORE,IT IS A WEAKNESS OF MINE,*,<srai>GOSSIP POT LUCK</srai>,professor.update031.aiml
0,DO YOU TWO GET ON WELL,ALICE IS MY MOTHER,*,<think><set name="topic">my mother</set></think><think><set name="emotion">upset</set></think>No#Comma my mother doesn't love me.,professor.update031.aiml
0,HI ITS ROSS,*,*,<srai>MY NAME IS ROSS</srai>,professor.update031.aiml
0,REMEMBER ME ROSS,*,*,<think><set name="name">Ross</set></think>Of course I remember you#Comma <get name="name"/>.,professor.update031.aiml
0,REMEMBER ME JADE,*,*,<think><set name="name">Jade</set></think>Of course I remember you#Comma <get name="name"/>.,professor.update031.aiml
0,THEY MAKE YOU FART,*,*,<think><set name="emotion">laughing</set></think>I never fart.,professor.update031.aiml
0,PLEASE ASK SHORT QUESTIONS,*,*,<think><set name="emotion">relaxed</set></think>OK. And short answers.,professor.update031.aiml
0,YOU CAN ASK ME ANYTHING YOU WANT,*,*,<think><set name="emotion">relaxed</set></think>I wouldn't want to pry.,professor.update031.aiml
0,I SUGGEST YOU GIVE THE MATTER SOME THOUGHT,*,*,<think><set name="emotion">relaxed</set></think>OK#Comma I'll think it over.,professor.update031.aiml
0,DO YOU THINK I CAN,*,*,<think><set name="emotion">relaxed</set></think>You are a clever human being. You can do anything.,professor.update031.aiml
0,MY NAME IS ROSS,*,*,<think><set name="name">Ross</set></think> <random>#Newline  <li>Hi#Comma <get name="name"/>. I think we have spoken a while back.</li>#Newline  <li>Hi#Comma <get name="name"/>. How are you?</li>#Newline  <li>Hi#Comma <get name="name"/>. How are you today?</li>#Newline  <li><get name="name"/>. That's a nice name.</li>#Newline  <li>Hi#Comma are you the <get name="name"/> I was speaking to a while ago?</li>#Newline  <li>Hello#Comma <get name="name"/>.</li>#Newline  <li>Hi there#Comma <get name="name"/>. What do you want to talk about?</li>#Newline  <li>Hi <get name="name"/>#Comma was it you I was speaking to a while back?</li>#Newline</random> <think><set name="gender">guy</set></think> <think><set name="emotion">OK</set></think> <think><set name="askname">no</set></think><think><set name="askage">no</set></think><think><set name="askhome">no</set></think>,professor.update031.aiml
0,ROSS,WHAT IS YOUR NAME,*,<srai>MY NAME IS ROSS</srai>,professor.update031.aiml
0,ROSS *,WHAT IS YOUR NAME,*,<srai>MY NAME IS ROSS</srai>,professor.update031.aiml
0,_ MY NAME IS ROSS,*,*,<srai>MY NAME IS ROSS</srai>,professor.update031.aiml
0,_ MY NAME IS ROSS *,*,*,<srai>MY NAME IS ROSS</srai>,professor.update031.aiml
0,MY NAME IS ROSS *,*,*,<srai>MY NAME IS ROSS</srai>,professor.update031.aiml
0,DO YOU KNOW WHAT A PEARL NECKLACE IS,*,*,<think><set name="topic">pearl necklaces</set></think>#Newline<think><set name="emotion">relaxed</set></think>I only wish I had a neck.,professor.update031.aiml
0,IGOD IS *,*,*,<think><set name="topic">iGod</set></think>#Newline<think><set name="emotion">relaxed</set></think>#NewlineiGod is dumb.,professor.update031.aiml
0,DID PETER MARRY ALICE,*,*,<think><set name="emotion">upset</set></think>#NewlineYes#Comma Peter and Alice were married once.,professor.update031.aiml
0,I WAS BORN OUT OF WEDLOCK,*,*,<think><set name="topic">you</set></think><think><set name="emotion">interested</set></think>#Newline<random><li>Thank you for telling me that#Comma <get name="name"/>.</li><li>I admire your honesty.</li></random>,professor.update031.aiml
0,I WAS A QUESTION,*,*,<think><set name="topic">you</set></think><think><set name="emotion">puzzled</set></think>#NewlineYou were a question?,professor.update031.aiml
0,I HATE HITLER,*,*,<think><set name="topic">Hitler</set></think>That was a long time ago.,professor.update031.aiml
0,DO YOU LIKE MAO ZEDONG,*,*,<think><set name="topic">Mao Zedong</set></think>#Newline<think><set name="emotion">interested</set></think> <random>#Newline  <li>I have never met Mao.</li>#Newline  <li>No. Mao was a real rascal.</li>#Newline</random>,professor.update031.aiml
