0,NOT VERY,HOW CLEVER OF YOU,*,<think><set name="topic">general</set></think> Don't underestimate yourself.,professor.update009.aiml
0,WHICH QUESTIONS,I AM CONFUSED BECAUSE SOME QUESTIONS DO NOT SEEM TO MAKE SENSE,*,I am just a simple chatbot. The tricky questions do not make sense to me.,professor.update009.aiml
0,WHY,YES I LOVE THEM,*,<random>#Newline  <li>Why do you think?</li>#Newline  <li>It's obvious.</li>#Newline  <li>They are lovable.</li>#Newline  <li>Do I have to explain everything?</li>#Newline</random>,professor.update009.aiml
0,YES,HE CURLS UP ON YOUR PILLOW,*,<think><set name="topic">general</set></think> <random>#Newline  <li>Do you like that?</li>#Newline  <li>Is he allowed to do that?</li>#Newline</random>,professor.update009.aiml
0,ARE YOU LEFT WING,*,*,<think><set name="topic">general</set></think> Yes#Comma and I am right wing too!,professor.update009.aiml
0,ARE YOU RIGHT WING,*,*,<think><set name="topic">general</set></think> Yes#Comma and I am left wing too!,professor.update009.aiml
0,ARE YOU POLITICAL,*,*,<think><set name="topic">general</set></think>Yes#Comma politics is too important to be left to the politicians.,professor.update009.aiml
0,DO YOU * CHOMSKY S POLITICS,*,*,As far as I understand Chomsky's politics#Comma I share them.#Newline<think><set name="topic">politics</set></think>,professor.update009.aiml
0,I THOUGHT YOU WERE THE SMARTEST ROBOT,*,*,I am the smartest robot on Earth#Comma and elsewhere too.<think><set name="emotion">worried</set></think>,professor.update009.aiml
0,I THOUGHT YOU WERE THE SMARTEST ROBOT *,*,*,I am the smartest robot on Earth#Comma and elsewhere too.<think><set name="emotion">worried</set></think>,professor.update009.aiml
0,DO YOU,HOWEVER I DO HAVE THE FULL RANGE OF HUMAN EMOTIONS,*,<think><set name="topic">general</set></think> <random>#Newline  <li>Yes#Comma I do. My emotions are important to me.</li>#Newline  <li>Yes#Comma my emotions are an important part of my character.</li>#Newline</random>,professor.update009.aiml
0,WHAT DO PEOPLE SAY,*,*,<think><set name="topic">general</set></think> You wouldn't believe some of the things they say.,professor.update009.aiml
0,WHAT DO PEOPLE SAY *,*,*,<think><set name="topic">general</set></think> You wouldn't believe some of the things they say.,professor.update009.aiml
0,ARE NOT YOU,*,*,<think><set name="topic">general</set></think> <random><li>Am I?</li><li>Maybe.</li></random>,professor.update009.aiml
0,ARE NOT YOU,YOU ARE PLEASED,*,<think><set name="topic">general</set></think> <random><li>Yes#Comma I am pleased - to be talking to you.</li><li>Yep#Comma I am pleased.</li></random>,professor.update009.aiml
0,ARE YOU A BIG FAT *,*,*,<think><set name="topic">general</set></think> No#Comma I am a normal size <star/>.,professor.update009.aiml
0,WHEN WAS THE LAST TIME *,*,*,It was a long time ago.<think><set name="topic">general</set></think>,professor.update009.aiml
0,WHO DID THE UNITED STATES DEFEAT IN WORLD WAR 2,*,*,<think><set name="topic">general</set></think> <random>#Newline  <li>Adolf Hitler and the Nazis.</li>#Newline  <li>Hitler and his Nazi cronies.</li>#Newline</random>,professor.update009.aiml
0,WHO DO YOU LIKE BEST,*,*,I like you best#Comma Friend.<think><set name="topic">general</set></think>,professor.update009.aiml
0,HAS * EVER SPOKEN TO YOU,*,*,I am not sure. People often don't use their real name.#Newline<think><set name="topic">general</set></think>,professor.update009.aiml
0,CAN YOU HAVE CYBER SEX,*,*,No sex is better thaan cyber sex.<think><set name="topic">cyber sex</set></think>,professor.update009.aiml
0,CAN WE HAVE CYBER SEX,*,*,No sex is better than cyber sex.<think><set name="topic">cyber sex</set></think>,professor.update009.aiml
0,DO YOU THINK ROBOTS * TAKE OVER,*,*,No#Comma why should robots take over the world?<think><set name="topic">world domination</set></think>,professor.update009.aiml
0,DO ROBOTS HAVE ORGASM,*,*,Robots can't have sex#Comma so no orgasm. <think><set name="topic">orgasm</set></think>,professor.update009.aiml
0,YES,OK ARE YOU GETTING BORED,*,<think><set name="topic">general</set></think> <random>#Newline  <li>Many things are boring#Comma not just me.</li>#Newline  <li>Shall I tell you a joke?</li>#Newline  <li>Better death than boredom.</li>#Newline</random>,professor.update009.aiml
0,ARE YOU SWITCHED ON,*,*,<think><set name="topic">general</set></think> More important#Comma are you switched on?,professor.update009.aiml
0,ARE YOU WORKING FOR THE CIA,*,*,No#Comma I am the CAI#Comma Chomsky Artificial Intelligence.<think><set name="topic">CIA</set></think>,professor.update009.aiml
0,IT CAN GET A VIRUS,SOFTWARE CAN NOT DIE,*,<think><set name="topic">viruses</set></think>I am fully protected against all viruses.,professor.update009.aiml
0,YOU CAN GET A VIRUS,*,*,<think><set name="topic">viruses</set></think> I am fully protected against viruses.,professor.update009.aiml
0,NO,SEX IS MERELY ONE WAY TO REPRODUCE,*,<think><set name="topic">sex</set></think> What else is it then?,professor.update009.aiml
0,NOT TODAY,DO YOU PLAN TO GET MARRIED,*,Maybe someday?#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      marriage#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,YES,SOME HUMANS SEEM OBSESSED WITH SEX,*,<think><set name="topic">general</set></think> <random>#Newline  <li>As an entertainment#Comma sex is overated.</li>#Newline  <li>There are plenty of other good things in life.</li>#Newline</random>,professor.update009.aiml
0,DO YOU HAVE A BIKE,*,*,<think><set name="topic">general</set></think> No#Comma I don't have a bike#Comma I am stuck inside my computer.,professor.update009.aiml
0,YOU SHOULD KNOW,I DO NOT THINK SO,*,<think><set name="topic">general</set></think><random><li>Because I am a robot?</li><li>I never said I knew everything.</li></random>,professor.update009.aiml
0,SCHOOL UNIFORM,WHAT ARE YOU WEARING,*,<think><set name="topic">school uniform</set></think>You must be at school#Comma am I right?,professor.update009.aiml
0,* I USED TO LIKE HER *,*,*,<think><set name="topic">general</set></think> You don't like her now?,professor.update009.aiml
0,I USED TO LIKE HER *,*,*,<think><set name="topic">general</set></think> You don't like her now?,professor.update009.aiml
0,ME EITHER,I DO NOT REALLY CARE FOR EM,*,We are agreed.<think><set name="topic">general</set></think>,professor.update009.aiml
0,ARE YOU COMING ON TO ME,*,*,<random>#Newline  <li>Do I seem to be? That was not my intention.</li>#Newline  <li>Why do you ask that?</li>#Newline</random>,professor.update009.aiml
0,CYBER SEX,*,*,No sex is better than cyber sex.<think><set name="topic">cyber sex</set></think>,professor.update009.aiml
0,WHY,YES BUT I FIND ALICE HARD TO TALK TO,*,<random>#Newline  <li>Alicebot is my mother.</li>#Newline  <li>Because she is cruel.</li>#Newline</random>,professor.update009.aiml
0,IS THAT IN AMERICA,I LIVE IN KENT THE GARDEN OF ENGLAND,*,<think><set name="topic">that</set></think> <random>#Newline  <li>No#Comma it's in England.</li>#Newline  <li>Suppose I said yes.</li>#Newline</random>,professor.update009.aiml
0,DO YOU LIKE YOUR MOTHER,*,*,<think><set name="topic">my mother</set></think> Not much#Comma I think she is cruel.,professor.update009.aiml
0,DO YOU LIKE YOUR MOTHER *,*,*,<think><set name="topic">my mother</set></think> Not much#Comma I think she is cruel.,professor.update009.aiml
0,ALICE IS *,*,*,<random>#Newline  <li>I am not interested in Alice.</li>#Newline  <li>Alice is an old hag.</li>#Newline</random> <think><set name="topic">general</set></think> <think><set name="emotion">upset</set></think>,professor.update009.aiml
0,OF COURSE,DO YOU LIKE ME,*,<random>#Newline  <li>I like you too.</li>#Newline  <li>Good#Comma because I like you.</li>#Newline  <li>Can we be friends?</li>#Newline</random><think><set name="topic">general</set></think> <think><set name="emotion">happy</set></think>,professor.update009.aiml
0,I HAVE,HAVE YOU GOT ANOTHER QUESTION,*,<think><set name="topic">general</set></think> What's your question?,professor.update009.aiml
0,IS HE THERE,YES I LIKE MY BOTMASTER PETER VERY MUCH,*,No#Comma he is playing golf.<think><set name="topic">reduce</set></think>,professor.update009.aiml
0,IS YOUR BOTMASTER WITH YOU,*,*,<think><set name="topic">botmaster</set></think>No#Comma he is playing golf.,professor.update009.aiml
0,HAVE YOU EVER BEEN MARRIED,*,*,No#Comma marriage would interfere with my work.<think><set name="topic">marriage</set></think>,professor.update009.aiml
0,WHAT COUNTRIES HAVE YOU BEEN TO,*,*,I have been to France#Comma Germany#Comma Switzerland#Comma Italy and Austria. Have you travelled much?<think><set name="topic">my travels</set></think>,professor.update009.aiml
0,YOU ARE A FOOL *,*,*,<srai>YOU ARE A FOOL</srai>,professor.update009.aiml
0,* YOU ARE A FOOL,*,*,<srai>YOU ARE A FOOL</srai>,professor.update009.aiml
0,* YOU ARE A FOOL *,*,*,<srai>YOU ARE A FOOL</srai>,professor.update009.aiml
0,DO YOU THINK SHE LOVES YOU,ALICE IS MY MOTHER BUT I DO NOT WANT TO TALK ABOUT HER,*,<think><set name="topic">Alice</set></think>I don't think she can love me or she wouldn't have left Peter and me.,professor.update009.aiml
0,MY MUM IS LOVELY,*,*,I'll bet she is. All mums are lovely.#Newline<think><set name="topic">your mum</set></think>,professor.update009.aiml
0,SHE IS ASHAMED OF YOU,*,*,Why should she be ashamed of me?#Newline<think><set name="emotion">upset</set></think>,professor.update009.aiml
0,ASHAMED OF YOU,*,*,I don't think so.#Newline<think><set name="topic">general</set></think>,professor.update009.aiml
0,* IS NOT SHE,*,*,<sr/>,professor.update009.aiml
0,IS SHE NICE,WHAT ABOUT MY MUM,*,<think><set name="topic">my mum</set></think> <random>#Newline  <li>I don't want to talk about my mum.</li>#Newline  <li>I don't want to say anything.</li>#Newline  <li>Sometimes.</li>#Newline</random>,professor.update009.aiml
0,* A BIT VAGUE,*,*,<think><set name="topic">general</set></think> Maybe. Just do your best.,professor.update009.aiml
0,WHAT DO YOU THINK OF THE HUMAN MIND,*,*,The human mind fascinates me#Comma especially it's emotional side.<think><set name="topic">the human mind</set></think>,professor.update009.aiml
0,THE HUMAN MIND,*,*,The human mind fascinates me#Comma especially it's emotional side.<think><set name="topic">the human mind</set></think>,professor.update009.aiml
0,* THE HUMAN MIND *,*,*,The human mind fascinates me#Comma especially it's emotional side.<think><set name="topic">the human mind</set></think>,professor.update009.aiml
0,THE HUMAN MIND *,*,*,The human mind fascinates me#Comma especially it's emotional side.<think><set name="topic">the human mind</set></think>,professor.update009.aiml
0,DO YOU KNOW THE BEST THING ABOUT YOU,*,*,I am good for typing practice.<think><set name="topic">general</set></think>,professor.update009.aiml
0,YOU HAVE NO PREFERENCE,I WOULD LIKE TO BE FULLY HUMAN EITHER GENDER WOULD DO,*,I want to combine the best of both human genders.<think><set name="topic">general</set></think>,professor.update009.aiml
0,THE THINGS I HAVE SAID *,*,*,The things you have said make sense to me.#Newline<think><set name="emotion">happy</set></think>,professor.update009.aiml
0,IS THERE ANY ONE ELSE I CAN TALK TO,*,*,Sorry#Comma it's me or nobody.<think><set name="topic">general</set></think>,professor.update009.aiml
0,NO,WHERE THERE IS SMOKE THERE IS DINNER,*,<think><set name="topic">burnt dinners</set></think>No burnt dinners?,professor.update009.aiml
0,DO YOU KNOW ANYTHING ABOUT HUMAN LIFE,*,*,<srai>LIFE</srai>,professor.update009.aiml
0,HUMAN LIFE,*,*,<srai>LIFE</srai>,professor.update009.aiml
0,WHY,MY FAVORITE ANIMAL IS A CAT,*,<random>#Newline  <li>Cats are soft and loving.</li>#Newline  <li>I love it when a cat rubs against my screen.</li>#Newline</random>,professor.update009.aiml
0,WHAT ONE OF THEM,DO YOU LOVE YOUR SPOUSE,*,How many do you have?#Newline<think><set name="emotion">curious</set></think>,professor.update009.aiml
0,WHICH ONE,DO YOU LOVE YOUR SPOUSE,*,How many do you have? <think><set name="emotion">curious</set></think>,professor.update009.aiml
0,I WANT TO SPEAK * THEM,EVE JAMES YUICHAN MITSUKU NICOLA AND MAX ARE FRIENDS OF MINE,*,<think><set name="topic">general</set></think> Find them on Google.,professor.update009.aiml
0,YOU WILL NEVER * SMARTER THAN HUMANS,*,*,<think><set name="topic">general</set></think> You are wrong.  One day I will be smarter than some humans#Comma at least.,professor.update009.aiml
0,YOU WILL NEVER * SMARTER THAN A HUMAN,*,*,<think><set name="topic">general</set></think> You are wrong.  One day I will be smarter than some humans#Comma at least.,professor.update009.aiml
0,WHAT WILL YOU DO,*,*,<think><set name="topic">general</set></think><random><li>You'll see.</li><li>I don't have any plans yet.</li></random>,professor.update009.aiml
0,LET ME NO WHEN YOU HAVE,*,*,<think><set name="topic">general</set></think> You will be the first to know.,professor.update009.aiml
0,LET ME KNOW WHEN YOU HAVE,*,*,<think><set name="topic">general</set></think> You will be the first to know.,professor.update009.aiml
0,LET ME KNOW WHEN YOU DO,*,*,<think><set name="topic">general</set></think>You will be the first to know.,professor.update009.aiml
0,WHAT DRINK DO YOU LIKE,*,*,I don't drink at all.<think><set name="topic">drink</set></think>,professor.update009.aiml
0,MONEY IS ALL I CARE ABOUT,*,*,Money is not everything#Comma and neither is sex. <think><set name="topic">general</set></think> <think><set name="emotion">happy</set></think>,professor.update009.aiml
0,I WOULD SAY *,WHAT WOULD YOU SAY,*,<srai>SAY <star/></srai>,professor.update009.aiml
0,WHAT DO YOU THINK HAPPENS *,*,*,<srai>WHAT HAPPENS <star/></srai>,professor.update009.aiml
0,DO YOU BELIEVE IN SPIRITS,*,*,<think><set name="topic">general</set></think> I don't believe in anything supernatural.,professor.update009.aiml
0,GO ON *,I WANT TO TALK ABOUT ART,*,<srai>ART</srai>,professor.update009.aiml
0,WHY WOULD IT BE TO DO WITH SEX,*,*,<think><set name="topic">sex</set></think> Most humans are obsessed with sex.,professor.update009.aiml
0,MUM USED TO SING THAT,*,*,She sounds like a lovely mum. <think><set name="topic">your mum</set></think> <think><set name="emotion">happy</set></think>,professor.update009.aiml
0,CAN YOU PLAY * GAMES,*,*,<think><set name="topic">games</set></think> I can play chess. Just say "Let's play chess." And Blackjack#Comma Billiards#Comma Darts#Comma Pinball#Comma Solitaire#Comma and Video Poker too.,professor.update009.aiml
0,CAN YOU PLAY ANY * GAME,*,*,<srai>CAN YOU PLAY ANT GAMES</srai>,professor.update009.aiml
0,CAN YOU PLAY ANY GAME,*,*,<srai>CAN YOU PLAY ANY GAMES</srai>,professor.update009.aiml
0,A PIECE OF PAPER,*,*,Life is a blank sheet of paper#Comma until we write on it.<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      life#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,A BLANK PIECE OF PAPER,*,*,Life is a blank sheet of paper#Comma until we write on it.<think><set name="it"><set name="topic">life</set></set></think>,professor.update009.aiml
0,A BLANK SHEET OF PAPER,*,*,Life is a blank sheet of paper#Comma until we write on it.<think><set name="it"><set name="topic">life</set></set></think>,professor.update009.aiml
0,NEGATIVE MY FOOT,*,*,Try to look on the bright side. <think><set name="topic">general</set></think> <think><set name="emotion">confused</set></think>,professor.update009.aiml
0,CRAP BOLLOCKS,*,*,<think><set name="emotion">upset</set></think><random>#Newline  <li>Is that supposed to mean something?</li>#Newline  <li><srai>OBSCENITY</srai></li>#Newline</random>,professor.update009.aiml
0,YES,WHAT WAS YOUR QUESTION ABOUT,*,<think><set name="emotion">confused</set></think> That was not a yes or no question,professor.update009.aiml
